epoch,train_loss,test_losstrain_acc,test_acc
35,0.03331651911139488,1.3693419694900513,0.9897800087928772,0.7569000124931335
36,0.04094354808330536,1.4078856706619263,0.9868199825286865,0.7382000088691711
37,0.031282201409339905,1.3899658918380737,0.9902399778366089,0.7534999847412109
38,0.027605876326560974,1.370353102684021,0.991159975528717,0.7537999749183655
39,0.023027660325169563,1.3374841213226318,0.992680013179779,0.7615000009536743
40,0.024881625548005104,1.3593385219573975,0.9918000102043152,0.7599999904632568
41,0.023129746317863464,1.4123468399047852,0.9926199913024902,0.7542999982833862
42,0.022228065878152847,1.355648398399353,0.9932199716567993,0.7573000192642212
43,0.023511698469519615,1.3736062049865723,0.9924600124359131,0.7554000020027161
44,0.02650200016796589,1.5150319337844849,0.9915400147438049,0.7476999759674072
45,0.019968735054135323,1.3371275663375854,0.9937199950218201,0.7626000046730042
46,0.01868891902267933,1.3156189918518066,0.9942200183868408,0.7646999955177307
47,0.016903333365917206,1.3455798625946045,0.9945600032806396,0.7631999850273132
48,0.016366692259907722,1.3499680757522583,0.9951199889183044,0.7680000066757202
49,0.012555292807519436,1.285891056060791,0.9962000250816345,0.7788000106811523
50,0.010741413570940495,1.2917054891586304,0.9968000054359436,0.7738999724388123
51,0.010575225576758385,1.3234487771987915,0.9966999888420105,0.7752000093460083
52,0.014181768521666527,1.3975059986114502,0.9955800175666809,0.7644000053405762
53,0.01116423960775137,1.3476825952529907,0.9964200258255005,0.7710999846458435
54,0.010217921808362007,1.3124173879623413,0.9968600273132324,0.7753999829292297
55,0.008802185766398907,1.3011705875396729,0.9973800182342529,0.7793999910354614
56,0.009494458325207233,1.374743103981018,0.9969000220298767,0.7695000171661377
57,0.012481629848480225,1.4132763147354126,0.9959400296211243,0.76419997215271
58,0.009546883404254913,1.3386166095733643,0.9969599843025208,0.7724000215530396
59,0.011118724010884762,1.3849570751190186,0.9966199994087219,0.7684999704360962
60,0.011032560840249062,1.4073132276535034,0.9965800046920776,0.7667999863624573
61,0.00971255637705326,1.3373298645019531,0.9969000220298767,0.7730000019073486
62,0.008142220787703991,1.3321453332901,0.9974600076675415,0.7803999781608582
63,0.007561642676591873,1.3703199625015259,0.9977800250053406,0.775600016117096
64,0.007090849801898003,1.381582260131836,0.9978799819946289,0.7734000086784363
65,0.005853246431797743,1.3157761096954346,0.9983199834823608,0.7833999991416931
66,0.0037286560982465744,1.331220269203186,0.9989399909973145,0.779699981212616
67,0.00557970255613327,1.385539174079895,0.9981799721717834,0.7753000259399414
68,0.009127382189035416,1.4421340227127075,0.9971399903297424,0.7702000141143799
69,0.006962628569453955,1.3796844482421875,0.9977800250053406,0.7778000235557556
70,0.004385532811284065,1.3555989265441895,0.9984999895095825,0.7775999903678894
71,0.005292479880154133,1.3739361763000488,0.998420000076294,0.7741000056266785
72,0.005187053699046373,1.3608044385910034,0.998420000076294,0.7832000255584717
